time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
0.195,1.723806 ,1.595846 ,1.585969 ,1.706784 ,1.566949 ,1.572773 ,1.491274 ,1.655852 ,1.641982 ,1.610788 ,1.655067 ,1.784624 ,1.606768 ,1.584341 ,1.593751 ,1.551606 ,1.535213 ,1.680279 ,1.747716 ,1.637215 ,1.478300 ,1.633759 ,1.628582 ,1.650779 ,1.617750 ,1.618001 ,1.592956 ,1.567859 ,1.508185 ,1.551290 ,1.637073 ,1.572975 ,1.694691 ,1.612576 ,1.646179 ,1.616833 ,1.602895 ,1.582700 ,1.634883 ,1.618001 ,1.638040 ,1.499232 ,1.655160 ,1.690815 ,1.648280 ,1.610004 ,1.491274 ,1.651207 ,1.650806 ,1.595109 
0.2,1.855336 ,1.723194 ,1.726070 ,1.839679 ,1.695871 ,1.707759 ,1.611302 ,1.766709 ,1.751664 ,1.725695 ,1.773620 ,1.908958 ,1.737918 ,1.712740 ,1.733535 ,1.705749 ,1.640451 ,1.802927 ,1.865555 ,1.772113 ,1.644892 ,1.743856 ,1.755874 ,1.784380 ,1.754562 ,1.729299 ,1.719763 ,1.686921 ,1.636829 ,1.692274 ,1.756888 ,1.742638 ,1.851837 ,1.731682 ,1.783234 ,1.735950 ,1.735613 ,1.708623 ,1.786443 ,1.729299 ,1.781676 ,1.654117 ,1.785273 ,1.825484 ,1.767458 ,1.757139 ,1.611302 ,1.802709 ,1.767599 ,1.720347 
0.205,1.535463 ,1.395521 ,1.462591 ,1.531838 ,1.421956 ,1.389696 ,1.296271 ,1.471925 ,1.410446 ,1.429917 ,1.480501 ,1.634392 ,1.434573 ,1.443917 ,1.437038 ,1.385321 ,1.355865 ,1.484756 ,1.576721 ,1.448809 ,1.370790 ,1.460009 ,1.438359 ,1.490532 ,1.471129 ,1.457375 ,1.414807 ,1.370274 ,1.352986 ,1.414220 ,1.466659 ,1.421762 ,1.594176 ,1.379159 ,1.513663 ,1.410937 ,1.441283 ,1.406472 ,1.553035 ,1.457375 ,1.472187 ,1.360287 ,1.499904 ,1.525500 ,1.473848 ,1.457408 ,1.296271 ,1.487685 ,1.482146 ,1.410422 
0.21,1.626430 ,1.493422 ,1.529021 ,1.620408 ,1.497981 ,1.482313 ,1.387285 ,1.576937 ,1.538543 ,1.547419 ,1.589975 ,1.733800 ,1.526254 ,1.538018 ,1.496753 ,1.437395 ,1.457148 ,1.580138 ,1.684448 ,1.549591 ,1.403140 ,1.593753 ,1.541973 ,1.564785 ,1.550196 ,1.590440 ,1.479466 ,1.481670 ,1.438807 ,1.481059 ,1.569105 ,1.462151 ,1.649624 ,1.493153 ,1.589704 ,1.534216 ,1.528128 ,1.501673 ,1.610979 ,1.590440 ,1.542098 ,1.387323 ,1.586683 ,1.613011 ,1.578458 ,1.512210 ,1.387285 ,1.561671 ,1.603373 ,1.501474 
0.215,1.805823 ,1.662344 ,1.677356 ,1.788534 ,1.632097 ,1.656933 ,1.550934 ,1.737713 ,1.725942 ,1.711201 ,1.753046 ,1.900357 ,1.694596 ,1.702324 ,1.651820 ,1.601888 ,1.600577 ,1.741736 ,1.860816 ,1.724208 ,1.551988 ,1.760970 ,1.728943 ,1.727836 ,1.708909 ,1.760952 ,1.637338 ,1.660243 ,1.593404 ,1.632205 ,1.745423 ,1.623397 ,1.792169 ,1.686809 ,1.727371 ,1.728415 ,1.678673 ,1.672715 ,1.738981 ,1.760952 ,1.707996 ,1.528405 ,1.745689 ,1.780999 ,1.735468 ,1.676768 ,1.550934 ,1.731608 ,1.772489 ,1.669501 
0.22,1.646767 ,1.466574 ,1.545258 ,1.618839 ,1.454949 ,1.485072 ,1.367125 ,1.550687 ,1.510927 ,1.507859 ,1.556173 ,1.747043 ,1.531755 ,1.554232 ,1.511441 ,1.468550 ,1.393939 ,1.547772 ,1.697911 ,1.537418 ,1.453479 ,1.545656 ,1.559608 ,1.583054 ,1.561847 ,1.562315 ,1.489763 ,1.467029 ,1.427553 ,1.490907 ,1.586226 ,1.500017 ,1.665741 ,1.489150 ,1.563065 ,1.540964 ,1.496910 ,1.505685 ,1.605452 ,1.562315 ,1.565618 ,1.412731 ,1.584094 ,1.617457 ,1.542087 ,1.558651 ,1.367125 ,1.579450 ,1.577113 ,1.500941 
0.225,1.764722 ,1.573782 ,1.649726 ,1.725075 ,1.551972 ,1.593562 ,1.470904 ,1.650136 ,1.621666 ,1.607488 ,1.651613 ,1.853865 ,1.645148 ,1.661033 ,1.620962 ,1.583050 ,1.479897 ,1.653507 ,1.808549 ,1.653952 ,1.563768 ,1.646325 ,1.665841 ,1.688649 ,1.670368 ,1.652099 ,1.596676 ,1.566431 ,1.527512 ,1.594423 ,1.686596 ,1.627189 ,1.772441 ,1.602470 ,1.672092 ,1.655530 ,1.604086 ,1.608680 ,1.700128 ,1.652099 ,1.687283 ,1.518740 ,1.678468 ,1.721349 ,1.648468 ,1.671946 ,1.470904 ,1.694948 ,1.678186 ,1.611806 
0.23,1.951306 ,1.782358 ,1.801858 ,1.910048 ,1.740425 ,1.779070 ,1.666354 ,1.848316 ,1.848798 ,1.824934 ,1.861646 ,2.031082 ,1.828774 ,1.837955 ,1.777025 ,1.733633 ,1.685841 ,1.862585 ,2.008361 ,1.867379 ,1.682622 ,1.891694 ,1.854806 ,1.850985 ,1.838627 ,1.861151 ,1.757739 ,1.765087 ,1.705890 ,1.747171 ,1.859234 ,1.775019 ,1.924916 ,1.815318 ,1.862106 ,1.867433 ,1.801528 ,1.786454 ,1.849418 ,1.861151 ,1.859730 ,1.650318 ,1.845410 ,1.899993 ,1.864742 ,1.811441 ,1.666354 ,1.863362 ,1.889090 ,1.800588 
0.235,1.579860 ,1.411697 ,1.471107 ,1.549529 ,1.422407 ,1.406411 ,1.312042 ,1.509998 ,1.464113 ,1.486140 ,1.527062 ,1.695773 ,1.467522 ,1.511149 ,1.418843 ,1.351040 ,1.366126 ,1.508692 ,1.675425 ,1.502584 ,1.333341 ,1.578987 ,1.485450 ,1.503024 ,1.495703 ,1.534531 ,1.402633 ,1.392116 ,1.367899 ,1.400393 ,1.508961 ,1.389044 ,1.605551 ,1.419497 ,1.546462 ,1.487256 ,1.456233 ,1.421347 ,1.548944 ,1.534531 ,1.498143 ,1.302033 ,1.501440 ,1.547530 ,1.530901 ,1.447109 ,1.312042 ,1.477378 ,1.548063 ,1.442435 
0.24,1.377892 ,1.185635 ,1.282354 ,1.341314 ,1.220753 ,1.200279 ,1.102798 ,1.304217 ,1.226683 ,1.262399 ,1.304817 ,1.499682 ,1.267312 ,1.321465 ,1.222502 ,1.159111 ,1.146245 ,1.294988 ,1.478797 ,1.287550 ,1.165103 ,1.355352 ,1.279713 ,1.313504 ,1.309178 ,1.311732 ,1.211088 ,1.166944 ,1.164948 ,1.207685 ,1.309640 ,1.203551 ,1.427758 ,1.186745 ,1.354315 ,1.257348 ,1.242586 ,1.211309 ,1.370067 ,1.311732 ,1.308953 ,1.129062 ,1.307791 ,1.344798 ,1.315662 ,1.268751 ,1.102798 ,1.268325 ,1.325690 ,1.233754 
0.245,1.777448 ,1.567571 ,1.600236 ,1.716820 ,1.539613 ,1.597092 ,1.477916 ,1.659258 ,1.634367 ,1.611210 ,1.646809 ,1.844429 ,1.647217 ,1.664521 ,1.577911 ,1.556233 ,1.464042 ,1.671298 ,1.841552 ,1.683351 ,1.517004 ,1.690249 ,1.679888 ,1.677411 ,1.669851 ,1.639203 ,1.578348 ,1.550124 ,1.506669 ,1.550390 ,1.676082 ,1.606687 ,1.749462 ,1.609563 ,1.682294 ,1.651763 ,1.587881 ,1.581353 ,1.655742 ,1.639203 ,1.696254 ,1.483742 ,1.664742 ,1.714774 ,1.663182 ,1.649395 ,1.477916 ,1.657271 ,1.672790 ,1.603739 
0.25,1.749168 ,1.526703 ,1.545995 ,1.683635 ,1.494695 ,1.565059 ,1.445787 ,1.622309 ,1.600960 ,1.572076 ,1.607231 ,1.809891 ,1.613731 ,1.635850 ,1.535509 ,1.521062 ,1.419943 ,1.633894 ,1.815215 ,1.651167 ,1.478370 ,1.654173 ,1.659620 ,1.643306 ,1.635261 ,1.603755 ,1.542975 ,1.518629 ,1.467032 ,1.509715 ,1.649844 ,1.562074 ,1.705793 ,1.580095 ,1.640108 ,1.614976 ,1.538782 ,1.546649 ,1.602274 ,1.603755 ,1.658292 ,1.442994 ,1.637482 ,1.683019 ,1.624557 ,1.616118 ,1.445787 ,1.613585 ,1.638474 ,1.562574 
0.255,1.194607 ,0.967444 ,1.045099 ,1.146011 ,1.007393 ,1.006742 ,0.911461 ,1.106848 ,1.023069 ,1.055301 ,1.090468 ,1.313764 ,1.079525 ,1.151043 ,1.009136 ,0.960561 ,0.928494 ,1.088701 ,1.305053 ,1.094132 ,0.969513 ,1.153518 ,1.111502 ,1.122452 ,1.122033 ,1.115237 ,1.016909 ,0.965312 ,0.961357 ,1.003124 ,1.136843 ,0.986836 ,1.223226 ,0.990488 ,1.156317 ,1.045220 ,1.013311 ,1.010264 ,1.143512 ,1.115237 ,1.112202 ,0.922960 ,1.135789 ,1.153508 ,1.108285 ,1.078315 ,0.911461 ,1.045037 ,1.130251 ,1.022755 
0.26,1.295389 ,1.082694 ,1.124522 ,1.247668 ,1.118368 ,1.107206 ,1.018943 ,1.213895 ,1.143866 ,1.176477 ,1.199355 ,1.418637 ,1.185407 ,1.256358 ,1.102350 ,1.042036 ,1.045010 ,1.199389 ,1.410652 ,1.209894 ,1.043141 ,1.288751 ,1.216029 ,1.209423 ,1.217970 ,1.239490 ,1.106203 ,1.069818 ,1.063678 ,1.096729 ,1.235286 ,1.066626 ,1.316305 ,1.102462 ,1.273150 ,1.156584 ,1.126350 ,1.107021 ,1.229986 ,1.239490 ,1.208030 ,0.996698 ,1.236481 ,1.249497 ,1.225205 ,1.147141 ,1.018943 ,1.139078 ,1.256259 ,1.124524 
0.265,1.774123 ,1.566083 ,1.545334 ,1.713004 ,1.553118 ,1.585789 ,1.479034 ,1.651077 ,1.634982 ,1.628218 ,1.641070 ,1.855186 ,1.648031 ,1.688798 ,1.562716 ,1.519821 ,1.475268 ,1.668929 ,1.854734 ,1.696361 ,1.491143 ,1.738274 ,1.691981 ,1.654537 ,1.664035 ,1.672262 ,1.557386 ,1.538471 ,1.505324 ,1.540708 ,1.676847 ,1.556222 ,1.750354 ,1.603326 ,1.716204 ,1.638814 ,1.586629 ,1.561294 ,1.630967 ,1.672262 ,1.681051 ,1.446209 ,1.676328 ,1.705841 ,1.674838 ,1.594442 ,1.479034 ,1.627956 ,1.709104 ,1.586256 
0.27,1.718661 ,1.484020 ,1.513891 ,1.657380 ,1.495283 ,1.527144 ,1.405059 ,1.570107 ,1.538411 ,1.541771 ,1.555686 ,1.806400 ,1.588900 ,1.643118 ,1.533100 ,1.490606 ,1.393586 ,1.593094 ,1.793269 ,1.619589 ,1.496106 ,1.643653 ,1.631296 ,1.615153 ,1.620262 ,1.585328 ,1.522852 ,1.462503 ,1.451309 ,1.509459 ,1.618014 ,1.538943 ,1.734304 ,1.518243 ,1.669865 ,1.556393 ,1.522927 ,1.499408 ,1.605457 ,1.585328 ,1.643535 ,1.434615 ,1.624151 ,1.651295 ,1.594213 ,1.569521 ,1.405059 ,1.587367 ,1.631253 ,1.524294 
0.275,1.546942 ,1.298754 ,1.362728 ,1.494379 ,1.329310 ,1.357704 ,1.230971 ,1.410714 ,1.366905 ,1.381823 ,1.388654 ,1.666837 ,1.422335 ,1.499861 ,1.366971 ,1.314804 ,1.234661 ,1.420739 ,1.644412 ,1.437224 ,1.338100 ,1.487575 ,1.468140 ,1.458523 ,1.460526 ,1.437212 ,1.372297 ,1.297760 ,1.293907 ,1.353867 ,1.464567 ,1.360831 ,1.588270 ,1.340876 ,1.511034 ,1.386864 ,1.352136 ,1.335768 ,1.460500 ,1.437212 ,1.478670 ,1.262357 ,1.472621 ,1.486748 ,1.427918 ,1.410648 ,1.230971 ,1.408547 ,1.476578 ,1.362304 
0.28,1.692730 ,1.459417 ,1.478735 ,1.649690 ,1.458996 ,1.515724 ,1.385943 ,1.578726 ,1.571955 ,1.567717 ,1.563367 ,1.826427 ,1.567647 ,1.646646 ,1.482900 ,1.423935 ,1.402547 ,1.588640 ,1.813842 ,1.598272 ,1.415982 ,1.691297 ,1.635906 ,1.591476 ,1.590193 ,1.629035 ,1.512637 ,1.478854 ,1.438417 ,1.472028 ,1.622271 ,1.458618 ,1.698984 ,1.535469 ,1.638716 ,1.572895 ,1.496131 ,1.488241 ,1.562674 ,1.629035 ,1.611718 ,1.340875 ,1.621164 ,1.636036 ,1.593004 ,1.524670 ,1.385943 ,1.534916 ,1.660569 ,1.520445 
0.285,1.608932 ,1.373716 ,1.416234 ,1.577296 ,1.385691 ,1.442025 ,1.306106 ,1.505551 ,1.487198 ,1.497340 ,1.498319 ,1.766876 ,1.488033 ,1.578297 ,1.411974 ,1.339562 ,1.331809 ,1.513897 ,1.748859 ,1.513949 ,1.343071 ,1.631859 ,1.559194 ,1.518517 ,1.518187 ,1.565867 ,1.443727 ,1.403768 ,1.369165 ,1.397310 ,1.551797 ,1.374654 ,1.640185 ,1.455597 ,1.565488 ,1.489642 ,1.417823 ,1.411043 ,1.505612 ,1.565867 ,1.538582 ,1.267999 ,1.555655 ,1.568919 ,1.518226 ,1.454820 ,1.306106 ,1.452545 ,1.592366 ,1.445269 
0.29,1.542447 ,1.289508 ,1.387962 ,1.513555 ,1.327444 ,1.379677 ,1.229356 ,1.423887 ,1.378326 ,1.404764 ,1.415373 ,1.713589 ,1.428110 ,1.519651 ,1.381052 ,1.305381 ,1.240470 ,1.435547 ,1.675156 ,1.434003 ,1.335355 ,1.530061 ,1.477560 ,1.468065 ,1.472910 ,1.468519 ,1.398935 ,1.312035 ,1.311187 ,1.355999 ,1.481087 ,1.363578 ,1.624043 ,1.361631 ,1.517587 ,1.389965 ,1.353842 ,1.339384 ,1.486950 ,1.468519 ,1.502960 ,1.257810 ,1.498938 ,1.511128 ,1.437438 ,1.429218 ,1.229356 ,1.405029 ,1.505107 ,1.378323 
0.295,1.975864 ,1.733674 ,1.783699 ,1.938904 ,1.729244 ,1.818202 ,1.651756 ,1.830033 ,1.828956 ,1.819665 ,1.828994 ,2.117199 ,1.855568 ,1.914320 ,1.801950 ,1.743223 ,1.628228 ,1.869011 ,2.081184 ,1.877317 ,1.729044 ,1.940401 ,1.900101 ,1.873183 ,1.883645 ,1.862006 ,1.812863 ,1.737293 ,1.717691 ,1.756611 ,1.881608 ,1.819711 ,2.023814 ,1.818574 ,1.924718 ,1.823584 ,1.779430 ,1.754463 ,1.864716 ,1.862006 ,1.940002 ,1.668592 ,1.904811 ,1.928347 ,1.860733 ,1.843734 ,1.651756 ,1.844602 ,1.918700 ,1.802747 
0.3,2.055216 ,1.835012 ,1.852924 ,2.027031 ,1.820685 ,1.901459 ,1.743686 ,1.921299 ,1.937070 ,1.925626 ,1.939330 ,2.202655 ,1.934171 ,1.996494 ,1.873568 ,1.805136 ,1.724148 ,1.967281 ,2.169546 ,1.970546 ,1.764436 ,2.059784 ,1.981021 ,1.944161 ,1.954859 ,1.967843 ,1.884832 ,1.831480 ,1.804320 ,1.819893 ,1.963102 ,1.878395 ,2.092231 ,1.921746 ,2.012149 ,1.915760 ,1.870852 ,1.831461 ,1.934246 ,1.967843 ,2.012914 ,1.720939 ,1.988301 ,2.012973 ,1.967373 ,1.897653 ,1.743686 ,1.911368 ,2.021830 ,1.885941 
0.305,1.506116 ,1.280695 ,1.365723 ,1.495033 ,1.330255 ,1.348045 ,1.214404 ,1.409853 ,1.363609 ,1.406564 ,1.432701 ,1.710997 ,1.399825 ,1.508442 ,1.356054 ,1.249405 ,1.225908 ,1.425606 ,1.660209 ,1.406934 ,1.247088 ,1.556044 ,1.435397 ,1.431842 ,1.440321 ,1.475566 ,1.367241 ,1.288142 ,1.300566 ,1.309047 ,1.455180 ,1.309220 ,1.603598 ,1.342355 ,1.518508 ,1.353254 ,1.344187 ,1.297440 ,1.476264 ,1.475566 ,1.470666 ,1.204980 ,1.491317 ,1.488543 ,1.455071 ,1.368632 ,1.214404 ,1.343933 ,1.508283 ,1.346433 
0.31,1.470619 ,1.234742 ,1.317480 ,1.451613 ,1.271393 ,1.305273 ,1.173580 ,1.365254 ,1.317968 ,1.353040 ,1.379895 ,1.676890 ,1.363492 ,1.467377 ,1.316467 ,1.211566 ,1.164257 ,1.373117 ,1.617324 ,1.355267 ,1.203226 ,1.494765 ,1.399051 ,1.396726 ,1.397858 ,1.423838 ,1.332192 ,1.245395 ,1.253546 ,1.261566 ,1.421933 ,1.268167 ,1.551065 ,1.307156 ,1.462446 ,1.312024 ,1.287215 ,1.254924 ,1.417717 ,1.423838 ,1.433519 ,1.160738 ,1.460184 ,1.446091 ,1.404247 ,1.333023 ,1.173580 ,1.297814 ,1.456537 ,1.301234 
0.315,1.988049 ,1.751987 ,1.760288 ,1.949364 ,1.713019 ,1.817291 ,1.671912 ,1.832787 ,1.846025 ,1.824546 ,1.848623 ,2.142555 ,1.863905 ,1.922166 ,1.803700 ,1.731992 ,1.605566 ,1.868714 ,2.092506 ,1.866094 ,1.677828 ,1.948494 ,1.915708 ,1.879227 ,1.870939 ,1.871170 ,1.818599 ,1.755653 ,1.717090 ,1.726683 ,1.905263 ,1.792787 ,1.991853 ,1.856306 ,1.905025 ,1.833136 ,1.761767 ,1.750901 ,1.821650 ,1.871170 ,1.938461 ,1.641765 ,1.936544 ,1.935879 ,1.876634 ,1.825802 ,1.671912 ,1.819881 ,1.926299 ,1.793215 
0.32,1.894474 ,1.654913 ,1.684281 ,1.860590 ,1.636124 ,1.719353 ,1.578750 ,1.730836 ,1.725384 ,1.720016 ,1.754009 ,2.056174 ,1.774943 ,1.837928 ,1.732869 ,1.654975 ,1.512765 ,1.769958 ,2.000932 ,1.763404 ,1.624256 ,1.841659 ,1.818227 ,1.798208 ,1.785789 ,1.764776 ,1.734992 ,1.654460 ,1.631263 ,1.653081 ,1.816265 ,1.716877 ,1.924787 ,1.743649 ,1.828025 ,1.720165 ,1.674944 ,1.660267 ,1.757273 ,1.764776 ,1.852586 ,1.584437 ,1.850998 ,1.849162 ,1.783324 ,1.747441 ,1.578750 ,1.740854 ,1.824765 ,1.696201 
0.325,1.535912 ,1.302580 ,1.374449 ,1.520499 ,1.344094 ,1.358286 ,1.237718 ,1.406187 ,1.355433 ,1.396017 ,1.435349 ,1.736542 ,1.438378 ,1.524354 ,1.403777 ,1.292049 ,1.216214 ,1.431068 ,1.677255 ,1.411604 ,1.295720 ,1.535528 ,1.457441 ,1.464859 ,1.455057 ,1.454308 ,1.398124 ,1.298917 ,1.312423 ,1.335604 ,1.481725 ,1.347895 ,1.621663 ,1.360054 ,1.536644 ,1.349777 ,1.354939 ,1.316990 ,1.480670 ,1.454308 ,1.503244 ,1.253750 ,1.524083 ,1.508610 ,1.468001 ,1.393559 ,1.237718 ,1.385231 ,1.503494 ,1.352362 
0.33,1.737136 ,1.526385 ,1.543867 ,1.725399 ,1.549386 ,1.560830 ,1.443416 ,1.617645 ,1.597090 ,1.622824 ,1.658504 ,1.923786 ,1.642113 ,1.706918 ,1.581337 ,1.466666 ,1.439688 ,1.655676 ,1.886478 ,1.639571 ,1.434110 ,1.780523 ,1.660877 ,1.646448 ,1.636006 ,1.677911 ,1.580528 ,1.512902 ,1.506525 ,1.511895 ,1.671798 ,1.515839 ,1.789203 ,1.590998 ,1.736647 ,1.567678 ,1.563672 ,1.516039 ,1.643270 ,1.677911 ,1.690767 ,1.409194 ,1.712295 ,1.704679 ,1.690599 ,1.551528 ,1.443416 ,1.580463 ,1.723945 ,1.557857 
0.335,1.933214 ,1.715185 ,1.723172 ,1.918493 ,1.727202 ,1.755569 ,1.621029 ,1.792493 ,1.789286 ,1.796834 ,1.840515 ,2.093240 ,1.828607 ,1.874114 ,1.768757 ,1.670612 ,1.610088 ,1.846826 ,2.074585 ,1.837267 ,1.622858 ,1.953574 ,1.853478 ,1.837688 ,1.815686 ,1.846616 ,1.770618 ,1.700799 ,1.683316 ,1.695600 ,1.850025 ,1.724142 ,1.968217 ,1.791942 ,1.907733 ,1.751215 ,1.736761 ,1.704927 ,1.803643 ,1.846616 ,1.886639 ,1.608342 ,1.891332 ,1.899940 ,1.865919 ,1.746408 ,1.621029 ,1.786371 ,1.895771 ,1.748708 
0.34,1.792321 ,1.534962 ,1.617870 ,1.775725 ,1.586270 ,1.610479 ,1.453002 ,1.631826 ,1.594868 ,1.611447 ,1.669320 ,1.953332 ,1.687956 ,1.736709 ,1.649894 ,1.563528 ,1.437046 ,1.678780 ,1.934744 ,1.670572 ,1.545878 ,1.758206 ,1.703620 ,1.723456 ,1.689543 ,1.669143 ,1.650263 ,1.534824 ,1.541297 ,1.584305 ,1.709477 ,1.626267 ,1.860514 ,1.607764 ,1.761057 ,1.569361 ,1.568678 ,1.567709 ,1.689429 ,1.669143 ,1.763918 ,1.525974 ,1.759051 ,1.767635 ,1.696591 ,1.654052 ,1.453002 ,1.666613 ,1.718425 ,1.603802 
0.345,1.895095 ,1.628236 ,1.709186 ,1.879704 ,1.678245 ,1.715707 ,1.543760 ,1.732859 ,1.712808 ,1.709150 ,1.768567 ,2.049447 ,1.792532 ,1.829942 ,1.737837 ,1.660861 ,1.531925 ,1.776565 ,2.044573 ,1.774487 ,1.626412 ,1.859026 ,1.809869 ,1.826397 ,1.783804 ,1.771748 ,1.747106 ,1.643746 ,1.638244 ,1.678259 ,1.811404 ,1.724675 ,1.940702 ,1.718924 ,1.839566 ,1.676669 ,1.651860 ,1.677187 ,1.756571 ,1.771748 ,1.861939 ,1.608905 ,1.857746 ,1.871570 ,1.797990 ,1.753825 ,1.543760 ,1.775846 ,1.818752 ,1.709285 
0.35,2.026445 ,1.780839 ,1.823944 ,2.024532 ,1.826302 ,1.851394 ,1.683981 ,1.883699 ,1.891123 ,1.879125 ,1.940520 ,2.180829 ,1.925573 ,1.959322 ,1.846180 ,1.761173 ,1.697968 ,1.927417 ,2.198973 ,1.926428 ,1.696141 ,2.049025 ,1.954682 ,1.950296 ,1.902114 ,1.949749 ,1.862520 ,1.803600 ,1.779164 ,1.789474 ,1.947681 ,1.817562 ,2.047529 ,1.878133 ,1.962153 ,1.834421 ,1.790688 ,1.820516 ,1.859477 ,1.949749 ,1.972134 ,1.696098 ,1.992164 ,2.010899 ,1.962918 ,1.850694 ,1.683981 ,1.902593 ,1.986247 ,1.851613 
0.355,1.757584 ,1.514954 ,1.608837 ,1.774845 ,1.619737 ,1.578872 ,1.423345 ,1.637163 ,1.602410 ,1.633011 ,1.709639 ,1.942076 ,1.666109 ,1.724208 ,1.606657 ,1.494857 ,1.469952 ,1.662201 ,1.956001 ,1.656772 ,1.460203 ,1.811264 ,1.680836 ,1.710873 ,1.655616 ,1.718411 ,1.612715 ,1.531306 ,1.548035 ,1.550390 ,1.696346 ,1.558326 ,1.838894 ,1.580311 ,1.738267 ,1.551261 ,1.550122 ,1.561544 ,1.669178 ,1.718411 ,1.709736 ,1.465225 ,1.752360 ,1.765733 ,1.724714 ,1.596064 ,1.423345 ,1.641558 ,1.744533 ,1.596160 
0.36,1.840334 ,1.589401 ,1.699559 ,1.852532 ,1.703530 ,1.652051 ,1.489918 ,1.696072 ,1.655495 ,1.685778 ,1.771156 ,2.012346 ,1.747034 ,1.789444 ,1.704797 ,1.596169 ,1.517984 ,1.723216 ,2.016835 ,1.726805 ,1.559685 ,1.848623 ,1.742529 ,1.793577 ,1.731547 ,1.760306 ,1.693894 ,1.587086 ,1.619874 ,1.628754 ,1.756362 ,1.681537 ,1.933539 ,1.640351 ,1.818416 ,1.611569 ,1.631326 ,1.627031 ,1.759485 ,1.760306 ,1.798895 ,1.571509 ,1.826286 ,1.841779 ,1.791526 ,1.686991 ,1.489918 ,1.738224 ,1.802050 ,1.667281 
0.365,2.353574 ,2.112244 ,2.145978 ,2.349294 ,2.157176 ,2.159813 ,1.982558 ,2.165199 ,2.187162 ,2.166056 ,2.247469 ,2.477743 ,2.239454 ,2.238275 ,2.191219 ,2.108083 ,1.967678 ,2.217095 ,2.486278 ,2.237161 ,2.013210 ,2.307730 ,2.243828 ,2.267883 ,2.195670 ,2.211007 ,2.172031 ,2.092491 ,2.084319 ,2.083119 ,2.226786 ,2.208883 ,2.377291 ,2.184283 ,2.266331 ,2.134139 ,2.117726 ,2.113956 ,2.172925 ,2.211007 ,2.294189 ,2.043439 ,2.298010 ,2.331704 ,2.270845 ,2.168979 ,1.982558 ,2.256014 ,2.278291 ,2.158741 
0.37,2.221030 ,1.988733 ,2.021231 ,2.226146 ,2.035644 ,2.025085 ,1.856773 ,2.041743 ,2.054358 ,2.049516 ,2.132452 ,2.368736 ,2.103218 ,2.118369 ,2.066349 ,1.969990 ,1.854352 ,2.083606 ,2.369600 ,2.090732 ,1.875926 ,2.189630 ,2.115561 ,2.142904 ,2.061365 ,2.098322 ,2.042366 ,1.973231 ,1.963845 ,1.950093 ,2.108012 ,2.065001 ,2.251376 ,2.052351 ,2.131996 ,2.004828 ,1.990675 ,1.990994 ,2.055588 ,2.098322 ,2.150324 ,1.916250 ,2.187250 ,2.214520 ,2.149944 ,2.036264 ,1.856773 ,2.116791 ,2.162846 ,2.028665 
0.375,1.686957 ,1.456827 ,1.541125 ,1.712199 ,1.553643 ,1.491393 ,1.340166 ,1.550522 ,1.502200 ,1.551226 ,1.638577 ,1.901030 ,1.584282 ,1.640657 ,1.560232 ,1.427855 ,1.381628 ,1.556161 ,1.880355 ,1.535877 ,1.374239 ,1.700348 ,1.585568 ,1.644612 ,1.559734 ,1.624935 ,1.534537 ,1.451355 ,1.476515 ,1.450953 ,1.616957 ,1.514253 ,1.770400 ,1.493865 ,1.639620 ,1.464794 ,1.480316 ,1.482717 ,1.610666 ,1.624935 ,1.615540 ,1.411956 ,1.710295 ,1.711575 ,1.649497 ,1.523104 ,1.340166 ,1.571181 ,1.670422 ,1.511356 
0.38,1.859128 ,1.640118 ,1.673143 ,1.879423 ,1.700435 ,1.667422 ,1.505789 ,1.716915 ,1.692924 ,1.723908 ,1.806865 ,2.063751 ,1.749575 ,1.784962 ,1.714218 ,1.585107 ,1.542755 ,1.733124 ,2.043750 ,1.707481 ,1.501518 ,1.869676 ,1.754074 ,1.798492 ,1.710391 ,1.789145 ,1.688671 ,1.629437 ,1.636557 ,1.587884 ,1.776778 ,1.674878 ,1.902118 ,1.692502 ,1.780501 ,1.648225 ,1.642102 ,1.650536 ,1.736412 ,1.789145 ,1.770463 ,1.549214 ,1.875403 ,1.877365 ,1.814710 ,1.672146 ,1.505789 ,1.736077 ,1.839367 ,1.679145 
