time_ps,kappa_avg
73.585,4.228355544
73.59,4.232092271
73.595,4.230045433
73.6,4.229249005
73.605,4.231650285
73.61,4.229423427
73.615,4.226438056
73.62,4.229258306
73.625,4.229980606
73.63,4.226105495
73.635,4.227173399
73.64,4.231252468
73.645,4.22925122
73.65,4.226740506
73.655,4.229415034
73.66,4.229477716
73.665,4.226127745
73.67,4.227267967
73.675,4.22881693
73.68,4.225345946
73.685,4.22491196
73.69,4.228973269
73.695,4.227670372
73.7,4.223980005
73.705,4.226457391
73.71,4.228480752
73.715,4.225533089
73.72,4.225816322
73.725,4.228928943
73.73,4.227082092
73.735,4.225253268
73.74,4.228183115
73.745,4.227728596
73.75,4.223937192
73.755,4.226063904
73.76,4.229517814
73.765,4.226836553
73.77,4.225783299
73.775,4.229756194
73.78,4.229954761
73.785,4.227548605
73.79,4.229697562
73.795,4.230491106
73.8,4.227011215
73.805,4.227951179
73.81,4.231495749
73.815,4.228635689
73.82,4.225430446
73.825,4.228676896
73.83,4.229537153
73.835,4.225715974
73.84,4.226223448
73.845,4.228669176
73.85,4.226304098
73.855,4.225502138
73.86,4.22837122
73.865,4.226374501
73.87,4.222373705
73.875,4.224811467
73.88,4.226756226
73.885,4.2224615
73.89,4.221286869
73.895,4.224401521
73.9,4.222910541
73.905,4.220713591
73.91,4.223789176
73.915,4.224552518
73.92,4.221531252
73.925,4.223220942
73.93,4.22569805
73.935,4.221840795
73.94,4.220191458
73.945,4.22460621
73.95,4.224903449
73.955,4.22125054
73.96,4.222823708
73.965,4.225180219
73.97,4.222891835
73.975,4.223697556
73.98,4.227442024
73.985,4.225600637
73.99,4.223529471
73.995,4.227862057
74,4.229227833
74.005,4.225013226
74.01,4.225918553
74.015,4.229863346
74.02,4.227781016
74.025,4.225922149
74.03,4.229006631
74.035,4.228702816
74.04,4.226224741
74.045,4.22955481
74.05,4.231865446
74.055,4.227450354
74.06,4.226928072
74.065,4.231771513
74.07,4.230710291
74.075,4.22730979
74.08,4.230457684
74.085,4.232777334
74.09,4.230003938
74.095,4.230916486
74.1,4.233581221
74.105,4.23030238
74.11,4.228779431
74.115,4.233669664
74.12,4.233904869
74.125,4.229827756
74.13,4.232829825
74.135,4.237817774
74.14,4.235901388
74.145,4.234871013
74.15,4.237989297
74.155,4.236522123
74.16,4.233761799
74.165,4.237184623
74.17,4.238297378
74.175,4.233486878
74.18,4.234294702
74.185,4.239131654
74.19,4.236704063
74.195,4.233222948
74.2,4.236831855
74.205,4.238192069
74.21,4.234691841
74.215,4.235814803
74.22,4.238001514
74.225,4.23467483
74.23,4.234727014
74.235,4.240152381
74.24,4.238937279
74.245,4.234416524
74.25,4.238105307
74.255,4.242311526
74.26,4.239224484
74.265,4.238895085
74.27,4.243082222
74.275,4.242087192
74.28,4.240638118
74.285,4.245067216
74.29,4.245510991
74.295,4.240699306
74.3,4.242831959
74.305,4.247333234
74.31,4.243102154
74.315,4.239253497
74.32,4.243240025
74.325,4.244340834
74.33,4.241217839
74.335,4.243350692
74.34,4.245384969
74.345,4.241406013
74.35,4.241591388
74.355,4.246363079
74.36,4.24389377
74.365,4.239643608
74.37,4.243800064
74.375,4.246405391
74.38,4.241615843
74.385,4.24130924
74.39,4.24551151
74.395,4.244164304
74.4,4.242653752
74.405,4.246109172
74.41,4.24486863
74.415,4.240210147
74.42,4.24344771
74.425,4.247559221
74.43,4.243019632
74.435,4.240686592
74.44,4.245752748
74.445,4.246143654
74.45,4.242734176
74.455,4.245213946
74.46,4.247408341
74.465,4.244540372
74.47,4.246154644
74.475,4.250501686
74.48,4.247200094
74.485,4.244282989
74.49,4.249692535
74.495,4.251339919
74.5,4.245619756
74.505,4.245546888
74.51,4.249701535
74.515,4.248388775
74.52,4.247859054
74.525,4.251799383
74.53,4.25041088
74.535,4.246664367
74.54,4.250486544
74.545,4.253133803
74.55,4.247539618
74.555,4.246056205
74.56,4.250991593
74.565,4.249766089
74.57,4.245390983
74.575,4.247208254
74.58,4.248278599
74.585,4.245108351
74.59,4.24677687
74.595,4.249440962
74.6,4.244476373
74.605,4.241543247
74.61,4.246726136
74.615,4.247223698
74.62,4.241606151
74.625,4.242158202
74.63,4.244884597
74.635,4.241408507
74.64,4.239548629
74.645,4.242202681
74.65,4.240209315
74.655,4.237521161
74.66,4.241687538
74.665,4.242848334
74.67,4.237217888
74.675,4.237852956
74.68,4.24380254
74.685,4.242369587
74.69,4.238504864
74.695,4.240604631
74.7,4.241005037
74.705,4.238035176
74.71,4.240119014
74.715,4.241991816
74.72,4.237235803
74.725,4.236354606
74.73,4.241848435
74.735,4.240935235
74.74,4.236076026
74.745,4.238773685
74.75,4.242269613
74.755,4.239138738
74.76,4.238200638
74.765,4.240694433
74.77,4.238639905
74.775,4.237422865
74.78,4.24196678
74.785,4.241820412
74.79,4.236177753
74.795,4.237752534
74.8,4.242772498
74.805,4.240440595
74.81,4.238100706
74.815,4.24174551
74.82,4.242250005
74.825,4.239496468
74.83,4.241573796
74.835,4.242512389
74.84,4.238167885
74.845,4.238927319
74.85,4.244064726
74.855,4.241749359
74.86,4.237617194
74.865,4.24163762
74.87,4.244974887
74.875,4.242061805
74.88,4.242089352
74.885,4.244492846
74.89,4.241942348
74.895,4.241112134
74.9,4.245300557
74.905,4.243929207
74.91,4.238725248
74.915,4.240980655
74.92,4.244317871
74.925,4.240272224
74.93,4.23875394
74.935,4.243542078
74.94,4.244028532
74.945,4.241565684
74.95,4.243445545
74.955,4.24321282
74.96,4.238829995
74.965,4.240267491
74.97,4.244105547
74.975,4.240018284
74.98,4.236446175
74.985,4.241122023
74.99,4.243302505
74.995,4.239905547
75,4.241106939
75.005,4.243988285
75.01,4.241527562
75.015,4.241256186
75.02,4.244712839
75.025,4.242382872
75.03,4.238824251
75.035,4.243152682
75.04,4.24588271
75.045,4.240864144
75.05,4.239820518
75.055,4.244472605
75.06,4.244148679
75.065,4.242226995
75.07,4.245041138
75.075,4.244864251
75.08,4.241059835
75.085,4.243056611
75.09,4.245766166
75.095,4.240921333
75.1,4.238460057
75.105,4.243002974
75.11,4.242485415
75.115,4.237244829
75.12,4.238285451
75.125,4.240823601
75.13,4.238275426
75.135,4.238352732
75.14,4.241050567
75.145,4.237693641
75.15,4.234874816
75.155,4.239806837
75.16,4.24128062
75.165,4.235479712
75.17,4.234712853
75.175,4.238099257
75.18,4.235514983
75.185,4.233009515
75.19,4.236345524
75.195,4.23689088
75.2,4.234551908
75.205,4.23751967
75.21,4.239281345
75.215,4.233948242
75.22,4.23267638
75.225,4.237289196
75.23,4.23538345
75.235,4.229856025
75.24,4.231385267
75.245,4.233466835
75.25,4.23086209
75.255,4.231822704
75.26,4.234926828
75.265,4.231865715
75.27,4.229788056
75.275,4.234133017
75.28,4.233776746
75.285,4.228106627
75.29,4.229171549
75.295,4.232830009
75.3,4.229101125
75.305,4.225640993
75.31,4.227672275
75.315,4.226740647
75.32,4.224208673
75.325,4.227275986
75.33,4.228277758
75.335,4.223328785
75.34,4.223923267
75.345,4.229393815
75.35,4.227563081
75.355,4.223333886
75.36,4.225890585
75.365,4.226950777
75.37,4.22252753
75.375,4.222108855
75.38,4.224154357
75.385,4.221196371
75.39,4.220395383
75.395,4.224683136
75.4,4.22324417
75.405,4.218178934
75.41,4.220846205
75.415,4.224623178
75.42,4.220548769
75.425,4.217663519
75.43,4.219951948
75.435,4.218768509
75.44,4.216531584
75.445,4.21974122
75.45,4.220340845
75.455,4.215772455
75.46,4.216716902
75.465,4.220936386
75.47,4.218154804
75.475,4.215214839
75.48,4.219388396
75.485,4.220876685
75.49,4.217031394
75.495,4.217413589
75.5,4.219531719
75.505,4.217079369
75.51,4.217232958
75.515,4.221146024
75.52,4.219063395
75.525,4.214934997
75.53,4.21835016
75.535,4.221465893
75.54,4.217795881
75.545,4.21694239
75.55,4.220476467
75.555,4.219221946
75.56,4.216696075
75.565,4.21908708
75.57,4.219115612
75.575,4.215839568
75.58,4.218127596
75.585,4.221408858
75.59,4.21739376
75.595,4.215085905
75.6,4.219857001
75.605,4.220922538
75.61,4.217267887
75.615,4.218119611
75.62,4.219615084
75.625,4.216416938
75.63,4.216258572
75.635,4.21951474
75.64,4.217651656
75.645,4.215293895
75.65,4.219349356
75.655,4.220814862
75.66,4.216292999
75.665,4.21675678
75.67,4.221272061
75.675,4.219933173
75.68,4.21709947
75.685,4.21846826
75.69,4.217475386
75.695,4.214667759
75.7,4.2175398
75.705,4.219942007
75.71,4.215532774
75.715,4.21404548
75.72,4.218347779
75.725,4.217921078
75.73,4.214369693
75.735,4.216456881
75.74,4.21853701
75.745,4.215728427
75.75,4.215593583
75.755,4.217963276
75.76,4.215793989
75.765,4.214498798
75.77,4.218598745
75.775,4.218657187
75.78,4.213890622
75.785,4.214879495
75.79,4.218888535
75.795,4.217059948
75.8,4.215161616
75.805,4.217531552
75.81,4.216727874
75.815,4.213886848
75.82,4.216032224
75.825,4.217428335
75.83,4.214035504
75.835,4.215074903
75.84,4.220020792
75.845,4.218415637
75.85,4.214576365
75.855,4.217325181
75.86,4.219715628
75.865,4.217079271
75.87,4.216813369
75.875,4.217941664
75.88,4.214662995
75.885,4.213345141
75.89,4.217086272
75.895,4.216453119
75.9,4.212391664
75.905,4.214666064
75.91,4.21823885
75.915,4.215435059
75.92,4.213966575
75.925,4.217535153
75.93,4.217988509
75.935,4.21603872
75.94,4.217635866
75.945,4.21748125
75.95,4.213872106
75.955,4.215315973
75.96,4.219098567
75.965,4.216065182
75.97,4.212338314
75.975,4.215657015
75.98,4.218000806
75.985,4.215694482
75.99,4.216104314
75.995,4.217625269
76,4.214983746
76.005,4.213831599
76.01,4.215798069
76.015,4.213224182
76.02,4.209293528
76.025,4.212103876
76.03,4.214684308
76.035,4.210763382
76.04,4.209185367
76.045,4.212487338
76.05,4.212570691
76.055,4.210831124
76.06,4.21230888
76.065,4.21194501
76.07,4.209304906
76.075,4.211818279
76.08,4.215581003
76.085,4.213223134
76.09,4.211659148
76.095,4.215792572
76.1,4.216864935
76.105,4.213378727
76.11,4.213559823
76.115,4.215517341
76.12,4.214177609
76.125,4.214333894
76.13,4.216259814
76.135,4.213905146
76.14,4.211817385
76.145,4.215965821
76.15,4.218135039
76.155,4.213917247
76.16,4.212504272
76.165,4.215059887
76.17,4.214073222
76.175,4.211970333
76.18,4.213418187
76.185,4.213299926
76.19,4.211177855
76.195,4.212536962
76.2,4.213122885
76.205,4.208600507
76.21,4.206938598
76.215,4.210608634
76.22,4.210111637
76.225,4.205964361
76.23,4.206376698
76.235,4.208675594
76.24,4.208200593
76.245,4.20874111
76.25,4.209677944
76.255,4.206398295
76.26,4.20439656
76.265,4.207685743
76.27,4.208057287
76.275,4.204042352
76.28,4.204476622
76.285,4.207931678
76.29,4.207032452
76.295,4.205457533
76.3,4.207221031
76.305,4.207454528
76.31,4.206614128
76.315,4.208843839
76.32,4.20915994
76.325,4.205253664
76.33,4.205406352
76.335,4.209400306
76.34,4.20831534
76.345,4.20464985
76.35,4.205635865
76.355,4.207122071
76.36,4.205629803
76.365,4.20612261
76.37,4.20756204
76.375,4.206075306
76.38,4.206271186
76.385,4.20951866
76.39,4.208119853
76.395,4.20359754
76.4,4.204781993
76.405,4.207817632
76.41,4.205781072
76.415,4.203786513
76.42,4.205207855
76.425,4.205272746
76.43,4.205114411
76.435,4.207678766
76.44,4.207500433
76.445,4.203792576
76.45,4.204385816
76.455,4.207138124
76.46,4.204460118
76.465,4.201267663
76.47,4.203479102
76.475,4.205079441
76.48,4.203439561
76.485,4.204076748
76.49,4.205479596
76.495,4.204353713
76.5,4.205458264
76.505,4.208163608
76.51,4.205379507
76.515,4.201156811
76.52,4.203061045
76.525,4.20545457
76.53,4.202907015
76.535,4.201855266
76.54,4.203944337
76.545,4.203581849
76.55,4.202873434
76.555,4.205080258
76.56,4.205241111
76.565,4.203460697
76.57,4.205988179
76.575,4.208463205
76.58,4.204811796
76.585,4.202098871
76.59,4.205026342
76.595,4.205977402
76.6,4.203357887
76.605,4.203202459
76.61,4.203435964
76.615,4.201477021
76.62,4.202435483
76.625,4.205300161
76.63,4.203470964
76.635,4.201329433
76.64,4.204352814
76.645,4.205352509
76.65,4.201224781
76.655,4.199952415
76.66,4.201855183
76.665,4.200411151
76.67,4.198063603
76.675,4.198303568
76.68,4.196870584
76.685,4.195045221
76.69,4.197936979
76.695,4.199877283
76.7,4.196017981
76.705,4.194303879
76.71,4.197852909
76.715,4.198371392
76.72,4.195947106
76.725,4.196756439
76.73,4.197545143
76.735,4.195433649
76.74,4.195504
76.745,4.196851713
76.75,4.194569775
76.755,4.193633414
76.76,4.197428836
76.765,4.19780406
76.77,4.193466317
76.775,4.19361526
76.78,4.196950025
76.785,4.196292846
76.79,4.194709375
76.795,4.195211354
76.8,4.193523644
76.805,4.191473594
76.81,4.19398976
76.815,4.1954123
76.82,4.192305125
76.825,4.192500858
76.83,4.19639323
76.835,4.195415291
76.84,4.191861745
76.845,4.1926493
76.85,4.19367226
76.855,4.191567913
76.86,4.191245238
76.865,4.191777789
76.87,4.189292098
76.875,4.189149728
76.88,4.193218093
76.885,4.193233681
76.89,4.189353012
76.895,4.190102381
76.9,4.192868019
76.905,4.191090502
76.91,4.18938884
76.915,4.190840711
76.92,4.189972983
76.925,4.188010893
76.93,4.189169646
76.935,4.188822407
76.94,4.185699962
76.945,4.187245534
76.95,4.191848127
76.955,4.190777503
76.96,4.187847254
76.965,4.189858144
76.97,4.191968496
76.975,4.190822364
76.98,4.190934875
76.985,4.191041775
76.99,4.187739222
76.995,4.186487364
77,4.18905395
77.005,4.188341715
77.01,4.185981061
77.015,4.18909493
77.02,4.192757312
77.025,4.190965219
77.03,4.189872705
77.035,4.19250512
77.04,4.192785471
77.045,4.191319512
77.05,4.191796936
77.055,4.190033645
77.06,4.185971482
77.065,4.186969106
77.07,4.190280361
77.075,4.188342625
77.08,4.186071336
77.085,4.188851809
77.09,4.190403191
77.095,4.188436543
77.1,4.188883682
77.105,4.190126225
77.11,4.188165601
77.115,4.187289567
77.12,4.188244434
77.125,4.185246125
77.13,4.181812036
77.135,4.184308479
77.14,4.186374364
77.145,4.183002406
77.15,4.181368953
77.155,4.183687862
77.16,4.183885429
77.165,4.183107753
77.17,4.184462164
77.175,4.183583559
77.18,4.180355564
77.185,4.180844341
77.19,4.181940706
77.195,4.178451405
77.2,4.176760759
77.205,4.180242607
77.21,4.181201767
77.215,4.178530887
77.22,4.178842042
77.225,4.180315865
77.23,4.179244454
77.235,4.179613302
77.24,4.180955421
77.245,4.178197152
77.25,4.17581427
77.255,4.178780645
77.26,4.180358504
77.265,4.177440929
77.27,4.177554655
77.275,4.180707213
77.28,4.180217436
77.285,4.178896757
77.29,4.180740893
77.295,4.181167709
77.3,4.179936765
77.305,4.181775287
77.31,4.182706401
77.315,4.179254536
77.32,4.178663809
77.325,4.182693335
77.33,4.182873469
77.335,4.17971158
77.34,4.18014607
77.345,4.181353985
77.35,4.179875191
77.355,4.180290087
77.36,4.182166803
77.365,4.180374806
77.37,4.178883117
77.375,4.181118545
77.38,4.180389958
77.385,4.176205932
77.39,4.176765972
77.395,4.179980865
77.4,4.178516669
77.405,4.176091772
77.41,4.176922127
77.415,4.176551396
77.42,4.175188407
77.425,4.177025497
77.43,4.17732084
77.435,4.173257266
77.44,4.172285301
77.445,4.175118968
77.45,4.173854998
77.455,4.170869431
77.46,4.172652854
77.465,4.174374512
77.47,4.172342691
77.475,4.172043409
77.48,4.173383423
77.485,4.171874271
77.49,4.171528308
77.495,4.174398934
77.5,4.1735116
77.505,4.169721249
77.51,4.171138705
77.515,4.174433
77.52,4.172850752
77.525,4.171254084
77.53,4.172915268
77.535,4.172263396
77.54,4.170132876
77.545,4.171458668
77.55,4.172363998
77.555,4.170412912
77.56,4.17157916
77.565,4.174511736
77.57,4.172191936
77.575,4.169416243
77.58,4.172335639
77.585,4.174484221
77.59,4.172136215
77.595,4.17151961
77.6,4.172763506
77.605,4.171568446
77.61,4.17176749
77.615,4.174679869
77.62,4.1736572
77.625,4.170455418
77.63,4.172186895
77.635,4.174204481
77.64,4.17110893
77.645,4.169632538
77.65,4.172654888
77.655,4.173283399
77.66,4.172024575
77.665,4.17375151
77.67,4.17477083
77.675,4.173524013
77.68,4.17561378
77.685,4.178742214
77.69,4.176544416
77.695,4.174506639
77.7,4.177850943
77.705,4.179473753
77.71,4.176746329
77.715,4.176614223
77.72,4.178335702
77.725,4.177037688
77.73,4.176614861
77.735,4.179062282
77.74,4.178851074
77.745,4.177712604
77.75,4.180900107
77.755,4.182556097
77.76,4.178653589
77.765,4.177119934
77.77,4.180011273
77.775,4.179750211
77.78,4.177162732
77.785,4.177470694
77.79,4.177434347
77.795,4.175638578
77.8,4.177045962
77.805,4.179053864
77.81,4.176459415
77.815,4.174926362
77.82,4.177838312
77.825,4.17764683
77.83,4.173519404
77.835,4.173220899
77.84,4.175129801
77.845,4.173765238
77.85,4.172539452
77.855,4.17335053
77.86,4.172163644
77.865,4.171557337
77.87,4.175305382
77.875,4.177033298
77.88,4.173902301
77.885,4.17376272
77.89,4.177113431
77.895,4.176526065
77.9,4.174122777
77.905,4.174728636
77.91,4.174383463
77.915,4.17193688
77.92,4.172385935
77.925,4.173406496
77.93,4.171203059
77.935,4.171194964
77.94,4.174612613
77.945,4.17384494
77.95,4.169983367
77.955,4.170711021
77.96,4.17295041
77.965,4.171259784
77.97,4.16991256
77.975,4.170565356
77.98,4.168834066
77.985,4.167294273
77.99,4.169462784
77.995,4.169858261
78,4.167372292
78.005,4.169005826
78.01,4.172723025
78.015,4.171292217
78.02,4.168779193
78.025,4.170443586
78.03,4.171400903
78.035,4.169760513
78.04,4.169907813
78.045,4.169735056
78.05,4.166885841
78.055,4.167214076
78.06,4.170720123
78.065,4.169936608
78.07,4.16696011
78.075,4.168393121
78.08,4.169941825
78.085,4.167642281
78.09,4.1669129
78.095,4.168429835
78.1,4.167524494
78.105,4.166807749
78.11,4.168719478
78.115,4.167947017
78.12,4.165006342
78.125,4.166607435
78.13,4.169253986
78.135,4.166767587
78.14,4.164730071
78.145,4.167084631
78.15,4.167951126
78.155,4.166582473
78.16,4.167449464
78.165,4.167569353
78.17,4.164888435
78.175,4.165266034
78.18,4.167863219
78.185,4.166126049
78.19,4.16414961
78.195,4.167048343
78.2,4.168504638
78.205,4.165664842
78.21,4.165410746
78.215,4.167781386
78.22,4.167386063
78.225,4.167274357
78.23,4.169446218
78.235,4.168506807
78.24,4.165867116
78.245,4.167746034
78.25,4.169542579
78.255,4.166134067
78.26,4.164421135
78.265,4.166983379
78.27,4.166502365
78.275,4.163941179
78.28,4.165046014
78.285,4.165969605
78.29,4.164389716
78.295,4.165578676
78.3,4.167774926
78.305,4.165448879
78.31,4.164107487
78.315,4.167926724
78.32,4.169137681
78.325,4.165911834
78.33,4.165941906
78.335,4.167822593
78.34,4.166050095
78.345,4.165194158
78.35,4.167234239
78.355,4.165864698
78.36,4.163013244
78.365,4.164677679
78.37,4.16549742
78.375,4.161983198
78.38,4.161879184
78.385,4.165384626
78.39,4.16414028
78.395,4.160911506
78.4,4.161972936
78.405,4.16258636
78.41,4.160540151
78.415,4.161595864
78.42,4.163260484
78.425,4.160148771
78.43,4.158586062
78.435,4.161945275
78.44,4.161895621
78.445,4.158011946
78.45,4.158659198
78.455,4.160455695
78.46,4.157206485
78.465,4.15514591
78.47,4.157140681
78.475,4.156620381
78.48,4.155151565
78.485,4.157829113
78.49,4.158515769
78.495,4.154771811
78.5,4.155230722
78.505,4.159056335
78.51,4.157521593
78.515,4.154421692
78.52,4.156028698
78.525,4.156513769
78.53,4.153652074
78.535,4.154181995
78.54,4.155884166
78.545,4.153269696
78.55,4.152429479
78.555,4.155402894
78.56,4.15382985
78.565,4.14978775
78.57,4.1519018
78.575,4.154805213
78.58,4.151969813
78.585,4.150437504
78.59,4.152828365
78.595,4.152261546
78.6,4.151099057
78.605,4.154145514
78.61,4.154869829
78.615,4.151464173
78.62,4.152286493
78.625,4.155446563
78.63,4.152914148
78.635,4.150506654
78.64,4.153814056
78.645,4.154826134
78.65,4.151707999
78.655,4.152239188
78.66,4.154094443
78.665,4.152030088
78.67,4.15203502
78.675,4.155231772
78.68,4.153391012
78.685,4.149785778
78.69,4.152644803
78.695,4.15530048
78.7,4.151932843
78.705,4.150812525
78.71,4.1536312
78.715,4.152727646
78.72,4.151046311
78.725,4.153805905
78.73,4.154393382
78.735,4.151470537
78.74,4.153102559
78.745,4.155945489
78.75,4.152782689
78.755,4.150757452
78.76,4.154732804
78.765,4.155817683
78.77,4.152831918
78.775,4.153648298
78.78,4.155204378
78.785,4.152857356
78.79,4.153017941
78.795,4.15612551
78.8,4.154283044
78.805,4.151182944
78.81,4.153783488
78.815,4.155034321
78.82,4.151233176
78.825,4.151222872
78.83,4.154717753
78.835,4.153129728
78.84,4.150350103
78.845,4.151790374
78.85,4.151158602
78.855,4.148207273
78.86,4.150234199
78.865,4.152593879
78.87,4.148746023
78.875,4.146817089
78.88,4.150320774
78.885,4.150069163
78.89,4.146676638
78.895,4.148134616
78.9,4.149760792
78.905,4.146826785
78.91,4.146619257
78.915,4.149445408
78.92,4.147964213
78.925,4.146425525
78.93,4.150005473
78.935,4.150457206
78.94,4.14578911
78.945,4.146031623
78.95,4.149530087
78.955,4.147661305
78.96,4.145228081
78.965,4.147072785
78.97,4.146455651
78.975,4.143577461
78.98,4.145677533
78.985,4.147920833
78.99,4.145085921
78.995,4.144998493
79,4.149017365
79.005,4.147811696
79.01,4.144154203
79.015,4.146170334
79.02,4.147972138
79.025,4.145113676
79.03,4.144907034
79.035,4.147286873
79.04,4.145517114
79.045,4.144723338
79.05,4.149101394
79.055,4.149981523
79.06,4.146541177
79.065,4.147948252
79.07,4.150954209
79.075,4.148001715
79.08,4.145825745
79.085,4.148498274
79.09,4.148100174
79.095,4.145406159
79.1,4.147229114
79.105,4.148495895
79.11,4.145764025
79.115,4.147216276
79.12,4.151833443
79.125,4.150182172
79.13,4.146859238
79.135,4.149427539
79.14,4.150841474
79.145,4.147448126
79.15,4.147167578
79.155,4.148732458
79.16,4.145777122
79.165,4.144230334
79.17,4.147455243
79.175,4.147112061
79.18,4.144165523
79.185,4.147107646
79.19,4.150024527
79.195,4.146382994
79.2,4.144864622
79.205,4.148597288
79.21,4.148791004
79.215,4.146663928
79.22,4.148806884
79.225,4.14965006
79.23,4.14691142
79.235,4.148506612
79.24,4.152066346
79.245,4.149342497
79.25,4.146563925
79.255,4.149971752
79.26,4.150967716
79.265,4.147420203
79.27,4.148060973
79.275,4.150586098
79.28,4.148433405
79.285,4.147416068
79.29,4.149870939
79.295,4.148193449
79.3,4.145439693
79.305,4.149293152
79.31,4.152396098
79.315,4.149109792
79.32,4.148960555
79.325,4.153466041
79.33,4.153141178
79.335,4.150727178
79.34,4.152608608
79.345,4.152709495
79.35,4.149135702
79.355,4.149913428
79.36,4.152291963
79.365,4.149369985
79.37,4.14844452
79.375,4.153199627
79.38,4.153451661
79.385,4.148888093
79.39,4.149661435
79.395,4.152465479
79.4,4.150591892
79.405,4.15016109
79.41,4.152568164
79.415,4.150516854
79.42,4.147953513
79.425,4.151538252
79.43,4.153170872
79.435,4.149210247
79.44,4.149729909
79.445,4.154136492
79.45,4.152961268
79.455,4.150759725
79.46,4.154025835
79.465,4.15539823
79.47,4.153079171
79.475,4.154535587
79.48,4.156165776
79.485,4.1525173
79.49,4.151709208
79.495,4.156055765
79.5,4.155297447
79.505,4.151326596
79.51,4.153690004
79.515,4.157031023
79.52,4.155007682
79.525,4.154871061
79.53,4.157760627
79.535,4.156152116
79.54,4.154106168
79.545,4.156801827
79.55,4.156162406
79.555,4.151133341
79.56,4.152034249
79.565,4.156102029
79.57,4.153664939
79.575,4.150688987
79.58,4.153374283
79.585,4.154128428
79.59,4.151828994
79.595,4.153622745
79.6,4.155180901
79.605,4.151566565
79.61,4.151354701
79.615,4.155475247
79.62,4.153914449
79.625,4.150214127
79.63,4.153232108
79.635,4.155854167
79.64,4.152577653
79.645,4.152020658
79.65,4.154918507
79.655,4.153910212
79.66,4.153119261
79.665,4.156509801
79.67,4.155913608
79.675,4.151587283
79.68,4.153410995
79.685,4.156999601
79.69,4.153802028
79.695,4.151275576
79.7,4.154491341
79.705,4.15501484
79.71,4.152812391
79.715,4.155139261
79.72,4.157311629
79.725,4.155215698
79.73,4.156220252
79.735,4.159690786
79.74,4.157126149
79.745,4.153918888
79.75,4.157567041
79.755,4.15955813
79.76,4.155658772
79.765,4.155036828
79.77,4.157610218
79.775,4.156211731
79.78,4.155531151
79.785,4.158882822
79.79,4.158522333
79.795,4.155673214
79.8,4.158700489
79.805,4.16177867
79.81,4.158161719
79.815,4.156792091
79.82,4.160860105
79.825,4.160649835
79.83,4.157081065
79.835,4.157863632
79.84,4.158490297
79.845,4.155955118
79.85,4.157447771
79.855,4.16079384
79.86,4.158196907
79.865,4.155884316
79.87,4.159598597
79.875,4.160306978
79.88,4.155592124
79.885,4.154977022
79.89,4.1570686
79.895,4.154759171
79.9,4.153246637
79.905,4.155903735
79.91,4.155541802
79.915,4.153544712
79.92,4.156625642
79.925,4.15825373
79.93,4.154077873
79.935,4.153662546
79.94,4.15817305
79.945,4.157792659
79.95,4.154651514
79.955,4.15620147
79.96,4.157326149
79.965,4.155171948
79.97,4.156355985
79.975,4.158641662
79.98,4.155885245
79.985,4.154627604
79.99,4.158445479
79.995,4.158211183
80,4.154111453
80.005,4.155644773
80.01,4.15921818
80.015,4.15761137
80.02,4.156369754
80.025,4.158223116
80.03,4.157036154
80.035,4.155178931
80.04,4.157999006
80.045,4.158725474
80.05,4.154601308
80.055,4.154954069
80.06,4.159166255
80.065,4.157755473
80.07,4.154490004
80.075,4.156171373
80.08,4.156714098
80.085,4.153715698
80.09,4.153791488
80.095,4.154763712
80.1,4.152002703
80.105,4.15204279
80.11,4.156243449
80.115,4.155491534
80.12,4.151752672
80.125,4.154066398
80.13,4.157517278
80.135,4.155642048
80.14,4.154738799
80.145,4.156798926
80.15,4.155938586
80.155,4.154841349
80.16,4.157496976
80.165,4.157573256
80.17,4.154233643
80.175,4.155682334
80.18,4.158915301
80.185,4.15612395
80.19,4.153563085
80.195,4.157033621
80.2,4.159177798
80.205,4.157771163
80.21,4.158871476
80.215,4.159935375
80.22,4.157707477
80.225,4.158398501
80.23,4.161626595
80.235,4.159438186
80.24,4.155943025
80.245,4.158828835
80.25,4.161322995
80.255,4.158325219
80.26,4.157629442
80.265,4.160396566
80.27,4.159736129
80.275,4.158381979
80.28,4.160085114
80.285,4.159065716
80.29,4.156022584
80.295,4.158167924
80.3,4.160398985
80.305,4.155909567
80.31,4.152651232
80.315,4.155272948
80.32,4.15547038
80.325,4.152364219
80.33,4.152724316
80.335,4.153645214
80.34,4.151680546
80.345,4.152445766
80.35,4.154869782
80.355,4.152069741
80.36,4.149328566
80.365,4.152371752
80.37,4.152833181
80.375,4.14747131
80.38,4.14557939
80.385,4.147756041
80.39,4.14681974
80.395,4.145368286
80.4,4.146537511
80.405,4.145007785
80.41,4.142333308
80.415,4.144715703
80.42,4.146278165
80.425,4.141880771
80.43,4.140066385
80.435,4.143381436
80.44,4.14296704
80.445,4.139514653
80.45,4.140079477
80.455,4.141200346
80.46,4.13957603
80.465,4.140107321
80.47,4.141234952
80.475,4.138066296
80.48,4.136752654
80.485,4.141067939
80.49,4.141880634
80.495,4.137502965
80.5,4.13735746
80.505,4.140355992
80.51,4.139430637
80.515,4.138190906
80.52,4.139601809
80.525,4.138697118
80.53,4.13709804
80.535,4.139680453
80.54,4.140618656
80.545,4.136891106
80.55,4.137126007
80.555,4.141420818
80.56,4.140268041
80.565,4.136162689
80.57,4.136840028
80.575,4.138137465
80.58,4.136640209
