time_ps,kappa1,kappa2,kappa3,kappa4,kappa5,kappa6,kappa7,kappa8,kappa9,kappa10,kappa11,kappa12,kappa13,kappa14,kappa15,kappa16,kappa17,kappa18,kappa19,kappa20,kappa21,kappa22,kappa23,kappa24,kappa25,kappa26,kappa27,kappa28,kappa29,kappa30,kappa31,kappa32,kappa33,kappa34,kappa35,kappa36,kappa37,kappa38,kappa39,kappa40,kappa41,kappa42,kappa43,kappa44,kappa45,kappa46,kappa47,kappa48,kappa49,kappa50
0.23,1.702632,1.697219,1.611525,1.660168,1.828329,1.759935,1.771833,1.759916,1.74078,1.625975,1.648968,1.668497,1.694834,1.695729,1.653244,1.737381,1.729377,1.626362,1.731259,1.772257,1.626231,1.691274,1.739539,1.656059,1.669335,1.689093,1.729063,1.712262,1.739263,1.727592,1.765246,1.697484,1.740585,1.613684,1.689784,1.72833,1.688043,1.717275,1.671317,1.689093,1.701259,1.606873,1.744301,1.669417,1.771791,1.647041,1.771833,1.677947,1.647841,1.606472
0.235,1.442483,1.447124,1.364448,1.429346,1.567932,1.512757,1.527655,1.52677,1.512009,1.377823,1.427023,1.423077,1.453052,1.445186,1.400586,1.483994,1.49207,1.383983,1.484333,1.528667,1.390074,1.445402,1.50627,1.410871,1.414499,1.449847,1.508569,1.467642,1.491134,1.487432,1.50731,1.466704,1.488819,1.369154,1.438343,1.489378,1.43969,1.475019,1.414873,1.449847,1.450425,1.358724,1.487232,1.423402,1.51254,1.415997,1.527655,1.428565,1.390059,1.380913
0.24,1.200496,1.220881,1.125006,1.221538,1.320088,1.279848,1.27975,1.298981,1.273138,1.135195,1.207017,1.202274,1.223391,1.223884,1.161636,1.261779,1.272458,1.166033,1.242141,1.289278,1.146979,1.18806,1.272415,1.183923,1.196111,1.209214,1.279423,1.247232,1.264417,1.254002,1.252844,1.238401,1.243227,1.161242,1.190515,1.254055,1.208037,1.241135,1.198671,1.209214,1.21392,1.126442,1.247219,1.181933,1.275762,1.184006,1.27975,1.199779,1.15251,1.145907
0.245,1.55356,1.556513,1.454032,1.538577,1.677696,1.614427,1.619902,1.617854,1.58136,1.48109,1.511655,1.522088,1.550619,1.559943,1.496331,1.596229,1.579056,1.492637,1.579911,1.615448,1.455086,1.520401,1.582818,1.511838,1.535649,1.534001,1.578563,1.562251,1.60197,1.577995,1.59888,1.562923,1.589879,1.494075,1.516325,1.571617,1.539527,1.560015,1.525792,1.534001,1.562596,1.460451,1.598188,1.492049,1.621211,1.486288,1.619902,1.526076,1.484556,1.442885
0.25,1.621749,1.617765,1.518255,1.601355,1.752033,1.681116,1.691419,1.681101,1.64534,1.551164,1.576032,1.579996,1.617353,1.627622,1.562126,1.662016,1.637145,1.553953,1.649766,1.682378,1.521921,1.585199,1.644475,1.573807,1.592333,1.607089,1.649908,1.619548,1.676175,1.651209,1.670494,1.633043,1.662066,1.55804,1.578507,1.639808,1.608231,1.628057,1.586743,1.607089,1.635766,1.524922,1.664703,1.541654,1.681263,1.544913,1.691419,1.583269,1.544571,1.500668
0.255,1.124456,1.145149,1.053661,1.165308,1.264661,1.213956,1.218801,1.231969,1.202087,1.072592,1.148408,1.121289,1.159391,1.169797,1.089771,1.203083,1.200508,1.095946,1.175519,1.223708,1.077064,1.111241,1.197267,1.1016,1.119934,1.155146,1.225835,1.172103,1.211719,1.208017,1.188625,1.19046,1.177896,1.100236,1.111843,1.192438,1.148807,1.18231,1.131527,1.155146,1.161211,1.05774,1.183045,1.074502,1.192936,1.102328,1.218801,1.121312,1.074078,1.067524
0.26,1.138661,1.164851,1.081882,1.185553,1.297667,1.233936,1.25473,1.260416,1.230157,1.099533,1.171798,1.131409,1.181244,1.190055,1.109003,1.220508,1.221475,1.109698,1.198734,1.251737,1.099667,1.152659,1.222226,1.110281,1.138603,1.179379,1.241661,1.191749,1.220374,1.236957,1.222753,1.22618,1.20275,1.107119,1.141179,1.214553,1.170858,1.205941,1.145907,1.179379,1.18375,1.077426,1.215901,1.097681,1.215691,1.127084,1.25473,1.149163,1.099198,1.098053
0.265,1.636941,1.652788,1.564041,1.643242,1.801076,1.710701,1.748549,1.733475,1.691831,1.581301,1.619258,1.598323,1.65846,1.662432,1.587946,1.689861,1.683916,1.577868,1.684841,1.727313,1.563328,1.644907,1.691426,1.592348,1.615821,1.644866,1.683042,1.658486,1.691769,1.702943,1.71844,1.698963,1.702491,1.572969,1.619605,1.676642,1.647723,1.669128,1.619219,1.644866,1.664247,1.54832,1.710384,1.578457,1.711115,1.595471,1.748549,1.629681,1.581174,1.553873
0.27,1.622376,1.652783,1.550051,1.648319,1.775967,1.700313,1.720185,1.725681,1.67474,1.544162,1.61041,1.603493,1.655379,1.657739,1.571244,1.689582,1.696299,1.579602,1.665528,1.709937,1.549925,1.608579,1.685832,1.597769,1.613283,1.622114,1.673921,1.666245,1.688784,1.684631,1.684878,1.681364,1.686566,1.583503,1.59722,1.660528,1.641878,1.657087,1.634379,1.622114,1.64026,1.530262,1.688051,1.572309,1.698967,1.593025,1.720185,1.625901,1.570142,1.538742
0.275,1.36202,1.400044,1.30456,1.414665,1.522112,1.460778,1.466744,1.485285,1.444999,1.287708,1.382939,1.360881,1.414204,1.41468,1.322825,1.457791,1.468468,1.337182,1.413448,1.47192,1.311595,1.358942,1.449969,1.343984,1.372181,1.38671,1.448006,1.431954,1.447309,1.445319,1.430347,1.436635,1.43369,1.34218,1.356395,1.421139,1.403049,1.421005,1.393138,1.38671,1.393685,1.288665,1.437981,1.321151,1.441802,1.349813,1.466744,1.381303,1.326501,1.305903
0.28,1.470007,1.486407,1.411465,1.493299,1.649787,1.57186,1.592528,1.584975,1.568439,1.411177,1.484777,1.440204,1.513715,1.503804,1.431771,1.557006,1.551873,1.420154,1.527954,1.592205,1.420231,1.497044,1.555971,1.426938,1.464287,1.513401,1.554593,1.515048,1.548687,1.557409,1.56464,1.539258,1.555087,1.415346,1.479229,1.529332,1.510221,1.527063,1.460315,1.513401,1.515484,1.399792,1.553029,1.410092,1.540358,1.438943,1.592528,1.468365,1.431594,1.412343
0.285,1.478091,1.495501,1.416159,1.500644,1.657275,1.583335,1.601122,1.592476,1.58429,1.415822,1.496876,1.448874,1.52415,1.505083,1.440635,1.564204,1.561712,1.430143,1.539151,1.605339,1.430454,1.504932,1.572688,1.445059,1.472758,1.526526,1.568094,1.525511,1.562617,1.567025,1.574544,1.542464,1.569758,1.425423,1.486739,1.539757,1.524726,1.535679,1.463055,1.526526,1.524607,1.407871,1.552298,1.415715,1.544751,1.45015,1.601122,1.468757,1.43931,1.424109
0.29,1.360021,1.402534,1.302806,1.415313,1.528377,1.473047,1.471695,1.486506,1.465096,1.282241,1.391742,1.359071,1.420084,1.401209,1.326314,1.464794,1.474042,1.344041,1.420784,1.48853,1.311184,1.365668,1.469875,1.359317,1.385617,1.397924,1.453498,1.442207,1.456292,1.447856,1.436966,1.426751,1.448918,1.3466,1.360988,1.425728,1.421817,1.422046,1.382411,1.397924,1.401969,1.293147,1.432857,1.315422,1.439862,1.350275,1.471695,1.374411,1.333134,1.319391
0.295,1.659556,1.697789,1.599687,1.693738,1.833443,1.760542,1.770876,1.773861,1.74352,1.575846,1.660321,1.638356,1.706906,1.684214,1.618299,1.749835,1.746987,1.633332,1.717273,1.777632,1.584785,1.666018,1.752725,1.650358,1.682043,1.674209,1.71658,1.726418,1.737775,1.725957,1.73331,1.711748,1.748365,1.629336,1.649579,1.707273,1.710318,1.698905,1.666599,1.674209,1.696818,1.57777,1.743227,1.609559,1.745388,1.63007,1.770876,1.675744,1.62647,1.602197
0.3,1.824465,1.84976,1.769817,1.840189,2.007852,1.920041,1.948765,1.938583,1.916003,1.749194,1.819071,1.782547,1.868349,1.831775,1.784627,1.89836,1.889498,1.786105,1.890556,1.949958,1.751754,1.852349,1.916868,1.803687,1.825994,1.84503,1.884565,1.870852,1.898108,1.893919,1.912131,1.879175,1.922467,1.76809,1.818813,1.876959,1.870382,1.86085,1.802141,1.84503,1.867932,1.734975,1.914285,1.770645,1.903998,1.791967,1.948765,1.833334,1.782572,1.769843
0.305,1.380273,1.4208,1.347788,1.4454,1.564315,1.501505,1.517192,1.532586,1.517428,1.32102,1.435089,1.371766,1.456824,1.41374,1.362559,1.485854,1.489174,1.379678,1.462895,1.53957,1.349878,1.422175,1.512804,1.38314,1.400726,1.437047,1.504831,1.462386,1.490337,1.494878,1.47861,1.471799,1.485495,1.359772,1.397992,1.477733,1.454878,1.459308,1.386115,1.437047,1.444827,1.315905,1.474412,1.347809,1.46254,1.38922,1.517192,1.410991,1.356223,1.371922
0.31,1.249327,1.292266,1.213947,1.328562,1.435687,1.379928,1.384133,1.407872,1.384044,1.1959,1.313534,1.246576,1.330541,1.29417,1.235664,1.372674,1.362751,1.262361,1.329488,1.414269,1.216938,1.285962,1.380356,1.253823,1.286009,1.307477,1.372592,1.338968,1.373072,1.373777,1.351107,1.343361,1.350691,1.246962,1.268715,1.353796,1.331202,1.337211,1.267185,1.307477,1.324273,1.195024,1.34798,1.209498,1.335528,1.251185,1.384133,1.281889,1.231707,1.233841
0.315,1.697729,1.718866,1.630405,1.730269,1.885205,1.808252,1.816579,1.820332,1.780173,1.630449,1.703825,1.654819,1.748085,1.716028,1.663833,1.79763,1.757589,1.679728,1.760498,1.832822,1.621396,1.714754,1.781692,1.678921,1.712586,1.72172,1.756384,1.744641,1.803047,1.784885,1.795275,1.752156,1.790617,1.666265,1.686402,1.765913,1.754319,1.747686,1.683633,1.72172,1.760337,1.61768,1.788503,1.62218,1.774109,1.646234,1.816579,1.696729,1.655379,1.617378
0.32,1.716158,1.743574,1.645398,1.758789,1.896459,1.831475,1.82892,1.844434,1.795986,1.637052,1.727844,1.678369,1.773023,1.736321,1.681553,1.82297,1.786867,1.704883,1.77758,1.848274,1.647768,1.723232,1.804723,1.710019,1.727078,1.741088,1.783298,1.772699,1.831541,1.801924,1.805751,1.771687,1.808457,1.694303,1.694667,1.790569,1.777797,1.769469,1.712612,1.741088,1.771545,1.630647,1.800198,1.647835,1.787771,1.673413,1.82892,1.71682,1.668884,1.634568
0.325,1.380279,1.430348,1.336043,1.468284,1.564127,1.519507,1.512792,1.546932,1.502975,1.312432,1.446007,1.3711,1.467411,1.424542,1.363681,1.519116,1.498948,1.396379,1.454868,1.54046,1.355042,1.411802,1.50973,1.392595,1.410462,1.439013,1.500934,1.478691,1.515277,1.499053,1.480741,1.47522,1.482928,1.381883,1.383624,1.492592,1.469976,1.470639,1.406824,1.439013,1.445986,1.316648,1.479816,1.346146,1.461313,1.38237,1.512792,1.411213,1.354592,1.351233
0.33,1.549825,1.594294,1.510357,1.616145,1.747561,1.682752,1.701551,1.712257,1.676155,1.49295,1.605762,1.519656,1.630661,1.582403,1.532112,1.679578,1.650072,1.544733,1.624072,1.712952,1.524558,1.611851,1.675077,1.542746,1.569333,1.614269,1.658987,1.633968,1.668458,1.667632,1.671855,1.647788,1.6636,1.518672,1.563533,1.658201,1.636844,1.635569,1.551703,1.614269,1.617639,1.485327,1.662324,1.51206,1.632678,1.542951,1.701551,1.572029,1.524855,1.519083
0.335,1.821193,1.86436,1.768366,1.862257,2.016082,1.938503,1.963455,1.962196,1.923241,1.748293,1.847249,1.779019,1.889952,1.840908,1.79284,1.938322,1.903459,1.799209,1.881948,1.967343,1.777418,1.871631,1.926842,1.811684,1.829701,1.868175,1.90304,1.892673,1.932036,1.92198,1.939109,1.897079,1.937231,1.774379,1.818965,1.909111,1.901013,1.88782,1.812819,1.868175,1.874984,1.741312,1.919609,1.768302,1.899027,1.793766,1.963455,1.822451,1.785853,1.756287
0.34,1.679972,1.748811,1.62998,1.751872,1.867692,1.808648,1.805825,1.828398,1.780068,1.587576,1.722512,1.672099,1.764984,1.72202,1.65617,1.826871,1.801319,1.686598,1.734756,1.828394,1.641846,1.700895,1.795655,1.699378,1.715183,1.727044,1.779232,1.790169,1.816682,1.790758,1.781601,1.756033,1.795161,1.674187,1.673184,1.776401,1.78112,1.75972,1.718835,1.727044,1.728303,1.606282,1.769148,1.635874,1.764327,1.664642,1.805825,1.694772,1.657841,1.613083
0.345,1.676176,1.746358,1.634173,1.748267,1.880647,1.815516,1.808086,1.826218,1.780789,1.58716,1.723315,1.668323,1.76385,1.722302,1.655605,1.836052,1.802415,1.683388,1.734209,1.835917,1.63952,1.703426,1.79287,1.688525,1.719385,1.734783,1.782147,1.793468,1.81944,1.799128,1.789901,1.754938,1.797394,1.669679,1.68068,1.779582,1.787265,1.764329,1.722669,1.734783,1.731916,1.609311,1.779189,1.630939,1.763178,1.655859,1.808086,1.697491,1.664126,1.608972
0.35,1.85615,1.906389,1.817295,1.898643,2.079229,1.9931,2.0054,1.999708,1.965938,1.778733,1.890736,1.820566,1.933982,1.882008,1.831888,1.997416,1.955587,1.836224,1.921359,2.02415,1.820189,1.910207,1.96703,1.84434,1.873571,1.926272,1.96044,1.94689,1.989543,1.986934,1.995633,1.933139,1.987769,1.809766,1.870457,1.958498,1.959075,1.940556,1.868029,1.926272,1.91639,1.783813,1.967537,1.804457,1.931843,1.828395,2.0054,1.864984,1.835967,1.785875
0.355,1.703197,1.765411,1.675226,1.771193,1.921233,1.849952,1.85875,1.867162,1.830253,1.625707,1.76054,1.687017,1.797783,1.738042,1.685039,1.851632,1.829673,1.700862,1.776066,1.883241,1.688509,1.761122,1.838081,1.711489,1.726427,1.783099,1.833881,1.815955,1.850881,1.855346,1.843025,1.796647,1.839762,1.671039,1.726033,1.820351,1.816132,1.802051,1.732152,1.783099,1.763259,1.636704,1.811946,1.675867,1.779723,1.709024,1.85875,1.728496,1.689777,1.659863
0.36,1.651994,1.730765,1.625649,1.74247,1.86234,1.802316,1.802097,1.824551,1.768221,1.565911,1.709062,1.652644,1.755198,1.698857,1.634413,1.810505,1.796762,1.671288,1.722299,1.82741,1.63294,1.697437,1.793545,1.677104,1.699138,1.7153,1.769264,1.786449,1.806073,1.801326,1.777977,1.747967,1.785199,1.642243,1.671557,1.764049,1.768744,1.74732,1.707954,1.7153,1.707674,1.58688,1.767029,1.642275,1.743938,1.667051,1.802097,1.698538,1.648394,1.612958
0.365,2.007397,2.066432,1.961013,2.058484,2.220099,2.13822,2.14902,2.150865,2.083246,1.91309,2.013178,1.974486,2.085541,2.030693,1.974434,2.139563,2.106555,2.001263,2.067537,2.157951,1.953482,2.046247,2.114582,2.008119,2.039107,2.04006,2.067456,2.106065,2.142992,2.12268,2.130236,2.074096,2.135878,1.965472,2.006891,2.085084,2.101409,2.067277,2.032839,2.04006,2.054349,1.921184,2.127946,1.977098,2.098038,1.98104,2.14902,2.035941,1.986143,1.927416
0.37,1.933015,1.978658,1.879585,1.980975,2.14531,2.065593,2.073489,2.07586,2.016063,1.842946,1.947404,1.894598,2.010888,1.948842,1.901928,2.062553,2.026969,1.92421,1.996288,2.086834,1.889373,1.973809,2.040227,1.928104,1.949802,1.977164,2.011323,2.02413,2.082339,2.054542,2.060692,1.998745,2.061921,1.883303,1.929678,2.017296,2.029338,1.998852,1.944445,1.977164,1.984076,1.845203,2.049133,1.89706,2.009614,1.905959,2.073489,1.952211,1.902588,1.856784
0.375,1.416057,1.471481,1.372688,1.510875,1.629864,1.576146,1.566478,1.591336,1.540834,1.346158,1.495215,1.407943,1.521635,1.452734,1.404514,1.581543,1.554607,1.440472,1.490323,1.597577,1.414169,1.466245,1.556224,1.42592,1.451854,1.499359,1.560074,1.544091,1.602322,1.578336,1.554049,1.511964,1.54825,1.399524,1.433521,1.539062,1.542396,1.523611,1.45286,1.499359,1.487532,1.355098,1.536225,1.396577,1.48999,1.424407,1.566478,1.456467,1.403714,1.385604
0.38,1.48027,1.524177,1.419497,1.559908,1.70045,1.635694,1.634568,1.643323,1.589342,1.420011,1.549375,1.452532,1.57523,1.50288,1.463326,1.641969,1.597328,1.492024,1.547106,1.651527,1.465378,1.533286,1.600399,1.471397,1.513692,1.557301,1.602031,1.594947,1.658962,1.633182,1.626419,1.563988,1.608933,1.449108,1.492449,1.590805,1.600849,1.576238,1.500196,1.557301,1.556245,1.416865,1.605687,1.442888,1.553131,1.466968,1.634568,1.513756,1.464409,1.430858
0.385,1.906619,1.93661,1.815966,1.945446,2.119575,2.036103,2.049092,2.034736,1.968847,1.828424,1.925548,1.846655,1.977151,1.899382,1.8705,2.03769,1.980561,1.888617,1.958091,2.041597,1.857097,1.94336,1.984282,1.885457,1.916018,1.946714,1.971681,1.990557,2.062446,2.018275,2.040389,1.955267,2.026544,1.846433,1.886935,1.980264,2.002922,1.963872,1.899633,1.946714,1.963596,1.814824,2.022032,1.845069,1.974886,1.858763,2.049092,1.918117,1.86634,1.805779
0.39,1.825223,1.878716,1.741634,1.894034,2.027893,1.961513,1.965722,1.967647,1.895947,1.733572,1.868009,1.791644,1.914789,1.832749,1.798131,1.970572,1.933619,1.830041,1.881092,1.960851,1.794203,1.85579,1.917772,1.83535,1.845387,1.865474,1.912067,1.944269,1.996934,1.941212,1.943054,1.889089,1.945047,1.79334,1.803854,1.913243,1.934525,1.896946,1.851833,1.865474,1.874738,1.735391,1.939894,1.787494,1.904359,1.80682,1.965722,1.860323,1.79124,1.741251
0.395,1.661392,1.732526,1.601645,1.756958,1.87928,1.814805,1.824232,1.82971,1.768288,1.58558,1.743847,1.645594,1.772896,1.687115,1.653361,1.828058,1.801305,1.682497,1.733216,1.820769,1.661603,1.724805,1.782708,1.680432,1.696087,1.727129,1.784576,1.811317,1.84711,1.804763,1.795506,1.760034,1.791772,1.642046,1.668223,1.780504,1.789824,1.764796,1.709024,1.727129,1.72467,1.589709,1.799409,1.649182,1.757734,1.673256,1.824232,1.725062,1.648562,1.615417
0.4,1.871982,1.928919,1.809714,1.937243,2.11021,2.016918,2.049653,2.029179,1.983443,1.810382,1.940052,1.829269,1.971645,1.882176,1.863061,2.021669,1.984247,1.863476,1.948961,2.035468,1.867277,1.966075,1.982937,1.865717,1.88354,1.945486,1.984667,1.997444,2.048241,2.019808,2.033306,1.968972,2.009924,1.814239,1.888399,1.991478,1.991009,1.972833,1.889859,1.945486,1.941745,1.795292,2.017775,1.845749,1.964453,1.870823,2.049653,1.918871,1.854112,1.812899
0.405,1.920878,1.982221,1.846016,1.984607,2.153646,2.062519,2.085406,2.06975,2.025917,1.84838,1.982482,1.884212,2.01829,1.930952,1.906993,2.070772,2.038015,1.910336,1.993953,2.080498,1.907336,1.999325,2.0248,1.924778,1.92525,1.989513,2.033039,2.049231,2.109666,2.072279,2.077099,2.006545,2.054507,1.869203,1.929468,2.040567,2.039212,2.021142,1.950417,1.989513,1.983667,1.838802,2.045751,1.886066,2.005901,1.920378,2.085406,1.956154,1.897566,1.841803
0.41,1.813406,1.896198,1.734714,1.901765,2.039501,1.967692,1.963629,1.965505,1.914036,1.72769,1.882131,1.803818,1.921122,1.841064,1.798698,1.988621,1.961572,1.826625,1.881438,1.974257,1.795408,1.866202,1.920869,1.842224,1.840691,1.875546,1.928614,1.971959,2.024087,1.969846,1.951975,1.897129,1.940292,1.799993,1.821616,1.938058,1.943629,1.921961,1.887512,1.875546,1.870627,1.73935,1.929794,1.786765,1.907657,1.821326,1.963629,1.862973,1.801177,1.729355
0.415,2.025457,2.099013,1.943008,2.088257,2.263975,2.178006,2.182034,2.162902,2.116576,1.942374,2.067301,1.996173,2.122035,2.041172,2.003591,2.191741,2.150743,2.021286,2.092626,2.185722,1.993518,2.090152,2.117416,2.039129,2.043903,2.081375,2.113829,2.168529,2.225193,2.169665,2.171101,2.100188,2.15559,1.990701,2.037153,2.139507,2.147371,2.122736,2.08579,2.081375,2.078617,1.9489,2.154522,1.994186,2.123959,2.01523,2.182034,2.070344,2.010135,1.925683
0.42,2.111862,2.17389,2.037872,2.1594,2.356372,2.266421,2.284798,2.252514,2.222828,2.03862,2.153499,2.071627,2.209366,2.116832,2.09302,2.263414,2.225278,2.093064,2.190882,2.285873,2.09336,2.208118,2.209678,2.119586,2.106683,2.182562,2.210593,2.246127,2.306233,2.261316,2.273978,2.195097,2.253344,2.049928,2.133097,2.234531,2.23105,2.213608,2.148496,2.182562,2.162884,2.03614,2.247388,2.091385,2.203889,2.114394,2.284798,2.153019,2.089604,2.025739
0.425,1.802133,1.882849,1.748384,1.891099,2.040494,1.979926,1.985403,1.975245,1.949987,1.736454,1.89054,1.796564,1.926798,1.828617,1.799873,1.974329,1.957212,1.812604,1.894046,2.000381,1.815958,1.912673,1.934023,1.837394,1.812927,1.895859,1.944407,1.977757,2.017344,1.978676,1.966239,1.912808,1.952549,1.767188,1.838637,1.953513,1.941457,1.931139,1.865409,1.895859,1.855982,1.747097,1.938688,1.815193,1.898449,1.850577,1.985403,1.869414,1.794958,1.759911
0.43,1.8654,1.946485,1.803586,1.952635,2.104316,2.043286,2.04249,2.030281,1.99371,1.797144,1.940259,1.856091,1.983452,1.891713,1.858092,2.036864,2.010049,1.875525,1.949076,2.052141,1.858896,1.967579,1.982968,1.896285,1.887719,1.942436,1.977695,2.042242,2.074605,2.026525,2.02287,1.96203,2.013867,1.832825,1.891708,2.00192,1.999093,1.977314,1.930444,1.942436,1.913566,1.812472,2.00327,1.872162,1.967522,1.897043,2.04249,1.93359,1.857233,1.80517
0.435,2.227337,2.28195,2.134683,2.271036,2.468719,2.382965,2.385586,2.350853,2.306699,2.144953,2.24591,2.17859,2.312057,2.229085,2.201068,2.368377,2.317292,2.202248,2.295299,2.382217,2.175674,2.31057,2.297384,2.232329,2.225609,2.274198,2.283107,2.362807,2.416205,2.347533,2.375608,2.282024,2.368836,2.162833,2.219533,2.329319,2.334382,2.297953,2.257582,2.274198,2.260612,2.153141,2.35319,2.197181,2.316665,2.205755,2.385586,2.260423,2.188217,2.107455
0.44,2.005161,2.061807,1.913157,2.0725,2.246739,2.173605,2.159772,2.136998,2.0994,1.921914,2.050266,1.969792,2.099749,2.020195,1.988539,2.158827,2.115363,1.991557,2.080546,2.169191,1.970165,2.083066,2.086127,2.023216,2.003966,2.072487,2.100197,2.15699,2.214417,2.138292,2.149195,2.069943,2.148109,1.95955,1.992747,2.131127,2.124657,2.095106,2.047227,2.072487,2.042086,1.939467,2.121746,1.979263,2.085449,1.998053,2.159772,2.039978,1.96165,1.898333
0.445,1.60205,1.672684,1.52949,1.713805,1.856416,1.798007,1.776294,1.764432,1.738718,1.539775,1.704268,1.591195,1.722055,1.642519,1.605475,1.786364,1.752707,1.613209,1.693433,1.793936,1.602141,1.702066,1.71859,1.631444,1.624717,1.706775,1.753498,1.788708,1.831157,1.769162,1.759429,1.704636,1.752686,1.582203,1.612874,1.769722,1.746113,1.731774,1.667637,1.706775,1.659298,1.562772,1.732862,1.596996,1.690524,1.629598,1.776294,1.664208,1.578934,1.543046
0.45,1.827482,1.883142,1.743283,1.913084,2.09181,2.008711,2.00931,1.971936,1.948481,1.769878,1.90419,1.786035,1.929121,1.848932,1.820732,1.990614,1.94401,1.810893,1.913242,2.006263,1.806855,1.942997,1.927313,1.830781,1.837212,1.919961,1.945678,1.985442,2.027836,1.9759,1.995315,1.921618,1.977195,1.770763,1.83092,1.980721,1.953233,1.937101,1.862725,1.919961,1.884178,1.776427,1.966055,1.805743,1.917308,1.835418,2.00931,1.876664,1.793267,1.749327
0.455,2.118454,2.169732,2.01064,2.18708,2.368016,2.276803,2.283328,2.239327,2.204615,2.033808,2.157869,2.063359,2.201579,2.123026,2.094282,2.259791,2.214769,2.084657,2.190089,2.266639,2.070109,2.213416,2.19536,2.120303,2.10952,2.177763,2.199869,2.255824,2.297278,2.234128,2.265924,2.1891,2.257123,2.043162,2.089301,2.246725,2.221349,2.195599,2.143157,2.177763,2.154549,2.040629,2.23967,2.084223,2.202657,2.111993,2.283328,2.151341,2.062694,2.004984
0.46,1.974337,2.046985,1.866329,2.08034,2.213298,2.14379,2.132293,2.10798,2.064809,1.870168,2.032909,1.948089,2.071316,1.996994,1.952668,2.140531,2.111206,1.965825,2.044913,2.118506,1.936713,2.051061,2.065182,1.998357,1.982614,2.029893,2.075005,2.14086,2.16255,2.090845,2.10051,2.053407,2.105686,1.930657,1.938614,2.113859,2.084738,2.060238,2.037278,2.029893,2.005772,1.89729,2.091072,1.956815,2.065854,1.985676,2.132293,2.028289,1.929098,1.873213
0.465,1.934503,1.99889,1.825711,2.039028,2.189637,2.113203,2.107277,2.070187,2.038893,1.839596,1.998984,1.897944,2.030296,1.956675,1.914237,2.112606,2.073021,1.91798,2.008927,2.083794,1.905436,2.028072,2.027976,1.934979,1.943892,2.002804,2.041569,2.09596,2.113871,2.0539,2.076128,2.018471,2.06782,1.878197,1.909954,2.083142,2.045296,2.028879,1.990267,2.002804,1.977826,1.861053,2.067166,1.911649,2.028667,1.934664,2.107277,1.991197,1.897759,1.841412
0.47,2.00834,2.044593,1.88451,2.082493,2.273081,2.182408,2.188112,2.129944,2.11884,1.922452,2.059873,1.943615,2.090143,2.012314,1.982788,2.174088,2.121133,1.961277,2.082364,2.156607,1.978074,2.116056,2.090536,1.974642,1.991588,2.088208,2.110029,2.141123,2.1724,2.124614,2.171222,2.079836,2.144093,1.913127,1.981599,2.156064,2.108856,2.10078,2.025367,2.088208,2.055224,1.927299,2.13797,1.962378,2.085067,1.986306,2.188112,2.037447,1.959484,1.905324
0.475,1.821011,1.863614,1.68946,1.914474,2.072814,2.004626,1.990509,1.950351,1.941198,1.72718,1.889792,1.777747,1.912657,1.835558,1.796146,2.00103,1.960058,1.789144,1.892549,1.971794,1.797841,1.910455,1.913421,1.800585,1.810342,1.907162,1.937518,1.974551,1.996313,1.942846,1.976314,1.889026,1.953582,1.745317,1.786712,1.978504,1.930204,1.925219,1.854685,1.907162,1.86092,1.744445,1.933072,1.778284,1.889951,1.810316,1.990509,1.848364,1.774932,1.727645
0.48,1.854568,1.907702,1.716911,1.957686,2.102691,2.040152,2.014765,1.982977,1.960484,1.748431,1.914065,1.821126,1.947448,1.875081,1.82074,2.042958,2.004204,1.834672,1.919213,1.995932,1.814738,1.924835,1.943583,1.841726,1.861005,1.922821,1.945999,2.022344,2.025929,1.958167,1.994586,1.910535,1.983196,1.795432,1.810153,2.002958,1.964426,1.949842,1.908819,1.922821,1.883805,1.778645,1.967416,1.813249,1.933097,1.836883,2.014765,1.889738,1.815399,1.755464
0.485,2.242973,2.276302,2.096659,2.308436,2.502223,2.407115,2.402209,2.348623,2.324525,2.128683,2.254373,2.174086,2.313577,2.238465,2.190373,2.399769,2.350562,2.193563,2.305185,2.367834,2.17407,2.320046,2.308087,2.207448,2.226262,2.287077,2.285042,2.377351,2.386938,2.311802,2.382833,2.276631,2.374709,2.146484,2.180769,2.368474,2.332942,2.308376,2.266993,2.287077,2.260763,2.148003,2.365464,2.186748,2.320206,2.197197,2.402209,2.258997,2.185473,2.115452
0.49,2.190806,2.220259,2.059244,2.266355,2.456212,2.357471,2.358216,2.312123,2.300563,2.081116,2.218333,2.124689,2.269142,2.187571,2.143456,2.339753,2.307283,2.143126,2.269279,2.332959,2.141353,2.288758,2.274455,2.163841,2.159608,2.252036,2.262698,2.330003,2.344041,2.273069,2.339326,2.24213,2.332685,2.09057,2.130254,2.338549,2.289525,2.272094,2.210843,2.252036,2.21217,2.097507,2.317434,2.151098,2.260013,2.173005,2.358216,2.206001,2.126532,2.08689
0.495,1.827575,1.873865,1.718835,1.947561,2.099651,2.018333,2.005866,1.98607,1.981168,1.73659,1.908107,1.791525,1.931024,1.851679,1.796258,2.001024,1.988046,1.811707,1.923354,1.999991,1.808373,1.941247,1.945923,1.823099,1.820629,1.91632,1.950311,2.004642,2.008964,1.94526,1.985259,1.914175,1.97668,1.762315,1.78882,2.012436,1.953024,1.945922,1.879418,1.91632,1.866673,1.759011,1.964151,1.812325,1.902065,1.851966,2.005866,1.865053,1.782258,1.769181
